listing_id,id,date,reviewer_name,comments,listing_name,host_id,host_name
68130,179263,2/7/2011,Adam,"Drew and Simone were excellent hosts. Everything was all set for us upon arrival the apartment was clean and we felt very comfortable there. The entrance to the apartment is in the backyard up a set of stairs over the garage and separate from the house.  We felt free to come and go without worrying about disrupting their household.  The chickens and dogs were often hanging out in the yard and always fun to see as we headed out for the day.

We experienced Austin during the absolute freakiest cold spell with below-freezing temperatures snow ice and strong winds.  Our hosts provided a space heater that was portable and efficient with circulating and warming the air in the aparment.  Its good that it is lightweight and portable because we did move it between the main room to the bath room as needed to keep things at a cozy temperature.  I think that most people will not experience this situation since we were there in a ""worst-case"" scenario regarding the weather.

There is a nice flat-screen tv with netflix and pandora but otherwise no channels.  This was preferable to us and we used the netflix quite a bit.  Wifi was also provided and quite useful.

The Hyde Park location was great for us coffee shops & groceries are easy walking distance.  We were there mostly to check out the city and surrounding neighborhoods.  We spent one day walking from the apartment through Hyde Park down to the University Capitol and downtown.  So it is possible to walk all the way downtown from the apartment but it is quite a hike.  If you don't have a car it would make sense to get familiar with the bus schedule for the area or locate a bike.

We would highly recommend this apartment rental to individuals or couples that are visiting Austin and looking for a cozy clean & relaxed place to stay with fairly close access to the university and to downtown.",Hyde Park Flat - Bamboo Floors,336916,Drew
57187,179807,2/8/2011,Michael,"Lois was a great hostess and her place is a true Austin original.  The location is unbeatable and having a colorful private cottage in the Zilker neighborhood to come home to each night was wonderful.  If you need a ""new austin"" hipster spot with an ipod port you can rent a room on Congress for $300/night.  If you're looking for a unique experience that is more in line with the Austin that I grew up with try staying with Lois.

cheers
Michael
(Austin Native)",Zilker Park Fun Funky Peaceful,272156,Lois
27632,179639,2/8/2011,Landon,Angele's condo in Clarksville was amazing. The space is modern and clean. The location is the best part you can walk to have coffee or dinner and the state capital is only 1.4 miles away. Angele is a wonderful host and I highly recommend her condo.,Clarksville Condo - Minutes to DT!,119441,Angele
5769,179909,2/8/2011,Eric,"the house was a good value. the weather was crazy cold which had nothing to do with the host but it did color our experience as the house was freezing cold and nothing seemed to help. we used a space heater and the house had electrical problems so that worked occasionally. the internet was down 5 of 6 days so it was very difficult to do business. 
hosts were responsive and helpful. ",NW Austin Rooms,8186,Elizabeth
69352,180641,2/10/2011,Tory,"Sovay's place was everything she described it to be.
Great location nice home comfortable bed.
I really enjoyed my stay and would recommend this place 
Completely! Thanks!",Enchanting Zilker Cottage~Downtown,347068,Sovay
5456,180992,2/12/2011,Scott,"Very convenient location to the Convention Center and downtown Austin.  The studio is very nice and Sylvia is a wonderful host.  I walked downtown every day and it took only about 10 minutes with waiting at traffic lights.  This is a great little place for the Spring-time temperatures.

I would have given this 4 stars except for the following which were somewhat out of the control of the owner:

My only complaints are that the stove was not hooked up nor were there any pots or pans so cooking my own meals other than microwave meals was out.  It was also abnormally cold in Austin the week I was there and the only source of heat was a nice space heater that tried its hardest to fight off the sub-freezing temperatures outside.  The studio had a hard time even maintaining 65 degrees with the heater cranked.  This also translated to the hot water in the shower which for some reason could not exceed luke warm.  Let's just say showers were exhilarating!",Walk to 6th St and Convention Ctr,8028,Sylvia
27632,181465,2/13/2011,Lisa,"Very comfortable and roomy. Close to downtown but not really walking distance. We had a great time. I would recommend staying here.

Two suggestions: a TV and an extra blanket.",Clarksville Condo - Minutes to DT!,119441,Angele
57187,182367,2/14/2011,Elizabeth,"We had a great stay at Lois's place! It's so gorgeous with all the colors and I'm absolutely in love with the Barber Mobile and the chandelier that hangs about the swing. It was absolutely perfect for what we needed. My only regret was that I never had the pleasure of meeting Lois. Our schedules (and my sleep) would not allow it.
If you're looking for a no frills but a bright and comfortable place to sleep for a night or two this is the place. Oh great location too. You could walk to one of the Alamo Draft House theaters from here.",Zilker Park Fun Funky Peaceful,272156,Lois
5456,181879,2/14/2011,Joe,"Sylvia was great!  The place was clean and it had everything one would need for an awesome stay in Austin.  She was also very accommodating to our odd arrival and departure times.  This was my first Airbnb experience and I can tell you that staying at Sylvia's place for the night has me hooked.

Oh! I forgot to mention that she has a bad ass VHS movie collection for winding down with after a night on 6th street. =)

",Walk to 6th St and Convention Ctr,8028,Sylvia
69352,183297,2/16/2011,Erin,Sovay was a great host! We had a great visit in Austin her place was clean and comfortable. Great coffee too! The house is super cute has everything you need for a great alternative to a hotel. And it's close to everything great about Austin! ,Enchanting Zilker Cottage~Downtown,347068,Sovay
27632,184317,2/18/2011,Neal,"Angele was super easy to get a hold of and book her apartment (I needed it the next day!). I had a great time walking everywhere in Austin including to downtown every day and it was a comfortable place to stay each evening.

Everything was clean and simple and the condo itself is very attractive. Quiet neighbors/neighborhood and restful sleep every night made for a great stay. 

P.S. I found myself eating great meals and drinking tasty coffee about two blocks away on 10th ave. A great neighborhood to explore.",Clarksville Condo - Minutes to DT!,119441,Angele
5769,184257,2/18/2011,Toni & Pat,"Very Very Nice PeopleI was Blessed to find this place we relocated and really needed a place we can afford while we looked for work & a Apt It felt like home relaxing place.I would say if you are looking for a nice place THIS IS IT! Thank you for opening your home up and sharing it with us..
I loved sitting on the back porch and meditating with Nature what peace that wasThank you again hope we stay connected..
Patrick & Toni      ",NW Austin Rooms,8186,Elizabeth
70659,185619,2/21/2011,Anne-Marie,This cottage is clean and classy.  The wireless access was also handy.  We enjoyed visiting our daughter in Austin and this cottage gave us a nice little home away from home.  It is located in a great neighborhood with easy access to the airport and downtown.  We will go back!,Private Cottage-Near UT/Hyde Park,359112,Sara
6251,185455,2/21/2011,Scott,Loft was nicely decorated and the host was friendly.  About 2 miles from downtown.,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
69352,185671,2/21/2011,Ilona,Very comfy bed.  Thick and soft towels...what more can you need?  Oh! WiFi.  There is that too.  Sovay was accommodating and available to help me get around Austin (I was there for a conference) and also respectful of my privacy.  I definitely felt at home in her house and comfortable leaving and returning at odd hours.  The neighborhood is great - there is a funky cafe within a few minutes walk - and downtown is about 1.5 miles away.  I also enjoyed patting her very sweet dog (separated from the guest area by an accordion gate) when I would return.  ,Enchanting Zilker Cottage~Downtown,347068,Sovay
57187,186717,2/22/2011,Rachel,This place was absolutely adorable and added just the right amount of charm to our Austin adventure.  Lois was delightful.  A world of help and knowledge about her most loved city!  You coudn't ask for a better host!!,Zilker Park Fun Funky Peaceful,272156,Lois
69352,187694,2/23/2011,Scooter,Trusting thoughtful and generous hostess. If your looking for a peaceful place to cycle through your emotions the location couldn't be more perfect. Best moments: 'the late nite search for the ultimate rainforest noise machine'  'big dreams a little backyard cottage and cot bed to rest my head'  'sharing pasta! and slowing down'  'biking up south 1st  only to find my new apartment only blocks from your salon' 'Wanting to jump in barton springs boots and all but they were dredging the pool for the summer season so I just sat back in my seat listen to some guitar players in the park and imagined it all',Enchanting Zilker Cottage~Downtown,347068,Sovay
27632,187234,2/23/2011,Zak And Stephanie,We had a great stay! The condo was the perfect place for 2 of us for a long weekend in Austin. Very clean loved the wood floors. Angele was a very good host and very willing to answer questions. Nice safe neighborhood within short walking distance to many shops and restaurants as well as the bus stops. We didn't rent a car and only took the bus a few times and were kept more than busy. I'd certainly stay here again for a return trip and highly recommend it to others. Thanks!,Clarksville Condo - Minutes to DT!,119441,Angele
69352,189098,2/27/2011,LaNysha,Sovay's home was nice clean and comfortable. I appreciated her friendliness laid back attitude and humor. I would gladly visit Austin again and stay with Sovay and her two beautiful dogs!,Enchanting Zilker Cottage~Downtown,347068,Sovay
7679,189988,2/28/2011,Lisa,I had a wonderful time with wonderful hosts in peaceful & relaxing surrounds. Courtney & Joep have an easy hospitality and I highly recommend them as hosts!,North Austin garden haven,17333,Joep And Courtney
6251,189880,2/28/2011,Worapong,Very accommodating and helpful host.  We had different folks meeting up throughout the weekend and he was ok with letting us add people as needed and left extra payment for the extra guests last minute.  Also someone needed to stay behind and the place was available and since it was not reserved for that day she was able to leave payment for the extra night.  Nice neighborhood if you are in your late 20's or 30 and above this is the spot.  Not too far from the cooler/divey part of 6th street.  Also includes parking spot which is convenient I think you would want to have a rental if you are going to stay at this part of town.  Will definitely look to stay here again when visiting Austin in the future.,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
40285,189826,2/28/2011,Jessi,"Robbie's house is so unique and interesting while her attention to detail as a host is impeccable. She left a printed welcome message with a few instructions and tips to help make our stay great. My husband wanted me to mention that he admired the well-curated film and book collection--so kudos on that; it takes a lot to impress him on that front. (:

With three lovely patios it's hard to choose a favorite but mine would have to be the rooftop area. What a relaxing place to sit and watch the sunrise/set. The house is minimally and beautifully decorated--if I were you I might just leave the shoes at the front door if you're comfortable. It'll save any worry that you'll mar the carpets.

All members of our group just wanted to take the cloud-like beds home with us. Oh my goodness. We wasted Austin sightseeing time because we didn't want to climb out of bed. Everything was immaculately clean--towels plenty of pillows and even little travel toiletries were provided in case we needed them. Robbie was very responsive and friendly and all in all knocked this first Airbnb stay completely out of the park! We loved it.",OUTDOOR LIVING IN AUSTIN TX,170787,Robbie
76501,191122,3/1/2011,Cynthia,The host canceled my reservation 8 days before arrival.,Upstairs Flat in Central Austin,408534,Kevin
27632,190996,3/1/2011,Heather,Angele's Condo is a little treasure in the heart of Austin. We were within walking distance of W Sixth but still had the convenience of staying in a quiet neighborhood. Couldn't have placed the condo any more perfectly for our stay! When we arrived we were a bit early for checkin and got to meet Angele's husband and adorable little boy who gave us a quick tour of the place. We loved having the wifi and honestly not having a tv was a plus for us. Kept us out of the apartment and enjoying what Austin had to offer. The bed was huge and comfy the apartment was cool in the daytime without the air running thanks to two awesome ceiling fans (remote controlled!) and the storage space for our things was extravagant. The kitchen was beautiful - my husband decided if we redo our kitchen we'll take some pointers from theirs. I felt like I was right at home within about five minutes of unpacking. We had a wonderful time & will be staying here the next time we are in town! Thanks again Angele!,Clarksville Condo - Minutes to DT!,119441,Angele
5456,190484,3/1/2011,Deb,What a lovely space and what a gracious host!  :-)  We so enjoyed our time in Austin and Sylvia played a big role!  In addition to being conveniently located within walking distance from downtown South Congress and East 6th Street (not to mention very close to some key bus routes!) this little apartment was wonderful to come home to - very clean and comfortable with a few treats in the kitchen and a fun video collection for winding down.  Sylvia offered us some great suggestions (we especially appreciated learning about Mr. Natural!) and she was so kind to offer us a ride back to the airport.  We will gladly recommend Sylvia and this apartment to anyone we know who is heading to Austin and we would most definitely stay here again!,Walk to 6th St and Convention Ctr,8028,Sylvia
69810,191214,3/2/2011,Jennifer,"We could not have been happier with our stay.  
Dolina and Yohan made us so very comfortable they are fantastic hosts.  We recently moved from Boston to Austin and needed short term furnished accommodations while we sorted out more permanent living.  The Casita has everything you could want ....a very comfortable bed fully functioning kitchen with a microwave/convection oven a stylish and cosy seating area packed with books and games great outdoor space and the location is fabulous.  Its central-south location is convenient to everything but also just far enough removed to grant a peaceful serene get-away.  Its a private little get away in the heart of it all.  Never a problem with the wi-fi connection and did we mention great outdoor space to sit and relax.  We could not have asked for a better introduction to Austin and thoroughly enjoyed our stay.  
Dolina and Yohan are the most gracious and lovely hosts we have already recommended the ""Birdhouse"" to friends both here in Austin and back in Boston.  
Thanks so very much to you all and Lucy too.",Cozy Casita Near Downtown in SoCo,82762,Dolina
6251,194282,3/7/2011,Jud,Great clean modern - all things in order exactly as Fred said.  Easy in/out - great location.  Great stay -- only drawback was slightly creep art -- huge photos of baroque/evil-ish doll faces in living room... other than that great!,Beautiful 1200 SQFT East Side Loft!,13096,Frederick
69810,193714,3/7/2011,Kristin,I really enjoyed my stay at the cosy casita. ?ˇAside from being a unique retreat in a great part of Austin I also thought the hosts were warm thoughtful and accommodating. Dolina and Yohan provided a vegetarian breakfast and vegan treats which absolutely made me feel at home!,Cozy Casita Near Downtown in SoCo,82762,Dolina
70659,194967,3/8/2011,Rachel,Sara was absolutely wonderful and sheÉ??s done a great job with her cottage.  The shower & bathroom (not entirely pictured) were really cool. ItÉ??s a beautiful comfortable place to stay.  We were there 4 nights and had everything we needed.  We asked Sara for recommendations about places to eat and she was more than happy to help.  The places she suggested were excellent.  The bikes were super loved having them.  The dog was a sweetie!,Private Cottage-Near UT/Hyde Park,359112,Sara
69810,195425,3/9/2011,Pearl,"Dolina was a fabulous host! She made us feel welcomed--even pampered--during our stay. With its comfy bed and even a reading loft ""cozy"" is the perfect description for the casita. It's a beautiful and thoughtfully-designed space.

The location and the price can't be beat as well.  

Thanks Dolina!",Cozy Casita Near Downtown in SoCo,82762,Dolina
69352,195929,3/10/2011,Shelly,We enjoyed our stay with Sovay Reeder. She was very accomodating and helpful regarding activities restaurants etc in Austin and the area. The arrangement at her house was (email hidden)ivate bathroom plenty of storage and wonderful living room and kitchen space. I would recommend Sovay to anyone visiting Austin.,Enchanting Zilker Cottage~Downtown,347068,Sovay
69352,196474,3/11/2011,David,"Great location awesome private bath and bed room!  Close to downtown and great place over all!  The place was immaculate and she had all of the amenities needed in the the Kitchen.

Sovay was an excellent host and I will book with her first next time I'm in town!",Enchanting Zilker Cottage~Downtown,347068,Sovay
69810,196776,3/11/2011,Nadia,"Dolina's cozy casita is an absolute marvel! Outfitted with unique local art and a bookshelf brimming with interesting reads the light filled Birdhouse is absolutely perfect and not to mention conveniently located near SoCo

Most importantly Dolina was a wonderful host! From providing helpful information about how best to arrive from the airport to drawing us a handmade map on our first evening in town Dolina made us feel welcome from the moment our reservation was booked. She even lent a helping hand when our second airbnb reservation backfired! 

I only wish we could've stayed at the Birdhouse longer. It's a popular place to stay for good reason! If you have the opportunity to stay in the Birdhouse  you'd fall in love with it too! ",Cozy Casita Near Downtown in SoCo,82762,Dolina
78831,197521,3/12/2011,Richard,"Marcus has a great spot in Austin and is a great Host. 

If I am ever in town again I will definitely try to use his place.

A great experience

10/10 :)",Cool Hyde Park efficiency apartment,423840,Marcus
76497,199256,3/14/2011,Brian,Staying with Ashley for SXSW was a great experience. Her home has tons of character and is just 1mile from downtown. Being an artist her home is filled with loads of creative books and decor and has a very lived-in feeling to it. This house is great for families that need a large kitchen or for creatives that want an inspiring home away from home. Ashley is an amazing host that picked that went above and beyond including driving me around the city and taking me to one of the famous Austin Taco trucks. I highly recommend staying at Ashley's.,FAB 2 bDR where Airbnb CEO stays!,177441,Ash
72833,198536,3/14/2011,Analisa,It was such a pleasure to stay with Andy. The cottage is beyond adorable and perfect for anyone needing a comfortable private space to stay in Austin. Andy and his wife were incredibly hospitable and kind.Thank you for such a wonderful experience.,Central Cottage with bikes!,378744,Andy & Ellen
80189,199360,3/14/2011,Daniel,Matt was super accomodating to our last minute needs.  We booked the day before our stay and he had everything ready.  His place is super pet-friendly (friendly cat).  I would recommend to anyone who doesn't mind a short drive downtown.,Private room - FREE rides included!,433165,Matt & Erin
21120,198778,3/14/2011,Dominique,I had a great time. Tammy was helpful (let me in at the middle of the night gave me directions) and her home is so comfortable and charming. I wish my home were so tasteful and organized! Better than a hotel!,South Austin Oasis of Relaxation ,80375,Tammy
73005,199601,3/15/2011,Barnabas,Vivian was very nice and made our stay very pleasant! The townhome is spacious and neat! ,3BR Convenient Gated Townhome!,128514,Vivian
78269,200007,3/15/2011,Gabriel,She was a great hostess. Very hospitable and nice.,Private Room/Bath/Closet,417353,Hope
78884,200071,3/15/2011,Richard,"Lynne was a wonderful host who went the extra mile across the board and the apartment was excellent. The location right next to Zilker Park and 5-10 minutes from downtown worked out perfectly for SXSW.

Would definitely stay here again.",Beautiful Cozy Zilker Park  Condo ,424158,Lynne
21120,200073,3/15/2011,Nadav,The accommodations were clean spacious and everything I needed and then some.  The hostess was sweet kind and provided excellent services.  A great stay and I'd easily rent from her again.,South Austin Oasis of Relaxation ,80375,Tammy
76455,200686,3/16/2011,Kara,Place was clean and tidy. Megan was super accommodating and helpful. Couldn't have asked for more.,2 bedrooms at SXSW 4mi to downtown,408208,Megan
70703,200414,3/16/2011,Greg,Martin was a very gracious host while at sxsw in March. Tastefully renovated property that slept 4 comfortably and was a quick drive to downtown and local markets. The guesthouse was clean upon arrival and Martin even filled the kitchen with snacks and refreshments. A true delight and we would love to stay here again next year!,Mod Guesthouse walk or bike to ACL,359390,Martin
13035,200602,3/16/2011,Christopher,"This house everything about it charms.  Thoughtfully decorated well appointed. Spacious.  Light filled.  A warm soul that feels like it's cared and lived in but in such a way that made me feel 'at home' vs. invited.  Everything I needed for my SXSW trip was there - the highlight of which included fresh eggs each morning!  It surpassed any and all of my expectations.

As a host though we didn't meet Molly treated me like an old family friend even offering and planning to pick me up from the airport and show me around before she left on her own vacation.  I can't say enough about how gracious Molly was and as a result how pleasant a stay I had.

A couple of notes.  In the concierge department Molly was all business.  Ready for me were notes guides maps telephone numbers clean sheets towels soap and toilettries and in general an all access pass to the amenities (including bikes btw!).

All in all an exceptional experience.",Central East Austin house & garden,50793,Molly
2265,200418,3/16/2011,Gustaf,We had a great time in Austin staying at Paddy's house. The house is much larger than it looks on the photos very clean and the moment you step in you feel like home. Wouldn't hesitate to stay there again next time I'm back in Austin. ,Zen-East in the Heart of Austin,2466,Paddy
79196,200960,3/16/2011,Seth,Had a nice wing of the house. Friendly people. 10 minutes to downtown on the bus.,Tower Suite - Fab in central Austin,425988,Team CinnaMan
76391,200698,3/16/2011,Justin,We had a wonderful time at Michelle's house. Michelle was very accommodating and helpful with information on the area the house itself was perfect É?? lots of space and very well taken care of É?? and the neighborhood was great É?? a few cool restaurants and a bakery right down the street. I would highly recommend staying here.,Perfect Hyde Park Luxury House,407740,Michelle
75957,200682,3/16/2011,Kristin,I just returned from this property and my first visit to Austin - what an amazing city! Kelly and family are extremely hospitable and made me feel very comfortable. I loved loved loved the apartment; it looks EXACTLY like the photos - clean private just a short ride from downtown and just perfect for a stay in this great city. I highly recommend this property and would definitely stay here again.,PRIVATE COTTAGE APT-Central Austin,404260,Kelly
5456,200290,3/16/2011,Shazna,Sylvia was a friendly host the apartment was good for a short stay -- very bright and sunny with birds singing out the window. Very useful to have a small kitchen with cheery fiesta plateware. This is good for one or two people - excellent location as it's close to downtown walkable distance -- good running trail by lake closeby too.,Walk to 6th St and Convention Ctr,8028,Sylvia
69810,200378,3/16/2011,Jeff,Couldn't have asked for a better place to stay while I was in Austin. The place itself was not only beautiful but very functional and well-stocked with all the necessities. Bed was comfortable shower was great lots of windows and light and nice outdoor sitting area. The location is convenient and just a short bus ride to downtown. Dolina was a great host and even left us a few treats for breakfast. The whole process was very smooth and if I'm ever back in Austin I'll definitely be staying here again. It's places like these that make me wonder why anyone would stay in a hotel :),Cozy Casita Near Downtown in SoCo,82762,Dolina
70812,200416,3/16/2011,Peter,Great space great host. South Congress is one of my favourite streets in the world and this airy apartment is just off the strip. Cannot recommend strongly enough.,1 Bedroom Apt; Above the Studio ,268988,Stephanie
40285,200322,3/16/2011,Marla,We rented the house out for our team to have a head quarters during SXSWi and we absolutely loved it!  The house is located in a quiet residential area far enough away from all the action that you are easily able to come and enjoy some down time on one of the many decks or even inside with how bright and relaxing it is.,OUTDOOR LIVING IN AUSTIN TX,170787,Robbie
50334,200818,3/16/2011,Bill,"Great little place.  Quiet and private with a ""industrial"" feel to the inside which was very cool.  Nice shower.  She even left beer in the fridge for me!  A beautiful walk to downtown as well.  Easy to find and really easy to stay.",Villa in Central Austin for ACL!,230747,Suzanne
78898,200936,3/16/2011,Sarah,"My stay with Jaime and Mike was one of the easiest and most pleasant experiences I have ever had!!  I went to Austin during the madness of SXSW and staying with them was peaceful and gave me a chance to relax.  They were both so attentive to my needs and offered advice about transportation restaurants etc.
The guest house itself is cute quiet clean and homey.  I really didn't want to leave.  In fact I requested to stay an extra night and they were extremely flexible and accommodating.
I really cant say enough nice things about my host the house and the location.  I will definitely be back if they will have me :)",South Austin studio guest house,424128,Jaime
75174,200640,3/16/2011,Jason,"I stayed at this great condo on the south of the lake in Austin for SXSW 2011. According to David it had just been remodeled and it looked it everything was brand new and ready to go. The decorations added some personality and I felt right at home. I was pleasantly surprised to find beer in the fridge coffee on the counter and clean towels and linens everywhere.

I was by myself but the place could easily have fit 3+ with its queen bed and pullout couch. There's a really big living-room with an attached kitchen and porch separate bedroom/closet and you can walk down to the pier on the lake in just 2 minutes. It's situated right by a great park where people jog and play sports.

It's about 1 1/2 miles from the convention center/downtown which is a decent walk but there is a bus stop just around the corner which works well too. For something like SXSW it was perfect to be away from all the hustle and bustle and actually get some sleep. Basically - not downtown but close enough for a decent walk - easier than staying in a hotel by the airport and a darn lot nicer.  Cabs work too.

I would recommend it to anyone looking for a little quite time during their visit to Austin!",Waterfront Condo on Lady Bird Lake,393905,David
7679,201344,3/17/2011,Julia,Courtney and Joep made my Austin experience a wonderful one they are great hosts and the accomodation is perfect. I truly did enjoy staying with them and can only recommend it!,North Austin garden haven,17333,Joep And Courtney
57187,201208,3/17/2011,Carl,"Lois' place was a perfect spot for our group during our attendance of SXSW Interactive 2011. The location is conveniently located near a city bus and film shuttle pickup and contains all the basics you need - bathroom shower electricity and a place to sleep. We stayed in a party of 3 - one couple and one single - and fit perfectly on the floor and in the loft. Cozy little space and an excellent sample of what ""Keep Austin Weird"" is all about. Thanks Lois!",Zilker Park Fun Funky Peaceful,272156,Lois
79560,201762,3/17/2011,Yves,"Nice comfortable house with a big garden. Quiet pleasant neighborhood.
Owner easy going and helpful.
Best to have a car to get to  downtown. ",2015F1! Super Indoor+Outdoor Spaces,428514,Julian (And Sloan)
79165,201754,3/17/2011,Hetal,As it show in the picture room was very clean. Viviane was a great host. She go out of her way to make you feel comfortable. She even offer me her Bus Pass to go to downtown on first day. I can highly recommended any one want to use her facility.,Madeleine Room - Central Austin,425988,Team CinnaMan
